Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Shipping_Delay_Days,Profit_Margin,Price_per_Unit,Cost_per_Unit,Units_Outlier,Profit_Margin_Outlier
2021-09-07,2027-03-05,Second Class,131002,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2021-09-07,2027-03-05,Second Class,131002,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2021-12-14,2027-06-13,Standard Class,145541,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6944444444444444,3.6,1.1,False,False
2023-04-14,2028-10-09,Second Class,164735,United States,Alexandria,Virginia,22304,Chocolate,Gulf,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307693,3.25,1.1400000000000001,False,False
2024-03-30,2029-09-20,Same Day,120147,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2000,0.6944444444444444,3.6,1.1,False,False
2024-03-30,2029-09-20,Same Day,120147,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot'S O' Nuts,32.881893,-111.768036,2000,0.7134670487106017,3.49,1.0,False,False
2024-06-11,2029-12-04,Second Class,134565,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2002,0.6533333333333333,3.75,1.3,False,False
2024-06-11,2029-12-04,Second Class,134565,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2024-06-11,2029-12-04,Second Class,134565,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2002,0.6533333333333334,3.75,1.3,False,False
2024-06-11,2029-12-04,Second Class,134565,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6944444444444444,3.6,1.1,False,False
2024-06-11,2029-12-04,Second Class,134565,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2021-10-17,2027-04-14,Second Class,124394,United States,Beaumont,Texas,77705,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2021-10-17,2027-04-14,Second Class,124394,United States,Beaumont,Texas,77705,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333333,3.75,1.3,False,False
2021-10-21,2027-04-14,First Class,142587,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2001,0.6944444444444444,3.6,1.0999999999999999,False,False
2021-10-21,2027-04-14,First Class,142587,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy'S,32.076176,-81.088371,2001,0.6533333333333334,3.75,1.3,False,False
2021-12-26,2027-06-24,Standard Class,168473,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot'S O' Nuts,32.881893,-111.768036,2006,0.6666666666666666,3.6,1.2,False,False
2022-09-17,2028-03-13,Standard Class,150630,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2022-09-17,2028-03-13,Standard Class,150630,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2022-09-17,2028-03-13,Standard Class,150630,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2022-09-17,2028-03-13,Standard Class,150630,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2022-09-17,2028-03-13,Standard Class,150630,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2022-09-17,2028-03-13,Standard Class,150630,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2022-09-17,2028-03-13,Standard Class,150630,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333334,3.75,1.3,False,False
2022-09-26,2028-03-24,Standard Class,130883,United States,Portland,Oregon,97206,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2006,0.6666666666666666,3.6,1.2,False,False
2022-09-26,2028-03-24,Standard Class,130883,United States,Portland,Oregon,97206,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot'S O' Nuts,32.881893,-111.768036,2006,0.7134670487106016,3.49,1.0,False,False
2022-09-26,2028-03-24,Standard Class,130883,United States,Portland,Oregon,97206,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2006,0.6533333333333333,3.75,1.3,False,False
2022-10-19,2028-04-11,First Class,131128,United States,Concord,New Hampshire,03301,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2001,0.6666666666666666,3.6,1.2,False,False
2023-02-04,2028-07-31,Standard Class,117912,United States,Sierra Vista,Arizona,85635,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2024-07-23,2030-01-16,First Class,133718,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6944444444444444,3.6,1.0999999999999999,False,False
2024-07-23,2030-01-16,First Class,133718,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6666666666666667,3.5999999999999996,1.2000000000000002,False,False
2024-09-14,2030-03-10,Second Class,114440,United States,Jackson,Michigan,49201,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2003,0.6492307692307693,3.25,1.14,False,False
2021-02-18,2026-08-11,Same Day,165589,United States,Lubbock,Texas,79424,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2000,0.6533333333333333,3.75,1.3,False,False
2021-11-07,2027-05-04,Second Class,139640,United States,Portland,Oregon,97206,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2021-11-07,2027-05-04,Second Class,139640,United States,Portland,Oregon,97206,Chocolate,Pacific,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307693,3.25,1.1400000000000001,False,False
2023-03-29,2028-09-22,Standard Class,127236,United States,Springfield,Ohio,45503,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2023-03-29,2028-09-22,Standard Class,127236,United States,Springfield,Ohio,45503,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333334,3.75,1.3,False,False
2023-12-29,2029-06-24,Standard Class,156300,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307693,3.25,1.1400000000000001,False,False
2024-03-20,2029-09-15,Second Class,154214,United States,Columbus,Indiana,47201,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot'S O' Nuts,32.881893,-111.768036,2005,0.7134670487106017,3.49,1.0,False,False
2021-08-06,2027-02-01,Standard Class,137575,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2005,0.7134670487106017,3.49,1.0,False,False
2022-05-28,2027-11-24,Standard Class,149601,United States,Manchester,Connecticut,06040,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2006,0.6492307692307693,3.25,1.1400000000000001,False,False
2022-05-28,2027-11-24,Standard Class,149601,United States,Manchester,Connecticut,06040,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy'S,32.076176,-81.088371,2006,0.6492307692307692,3.25,1.14,False,False
2022-10-25,2028-04-21,Standard Class,152891,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333333,3.75,1.3,False,False
2022-10-25,2028-04-21,Standard Class,152891,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2022-12-31,2028-06-27,Standard Class,156377,United States,Grand Prairie,Texas,75051,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6944444444444444,3.6,1.1,False,False
2022-12-31,2028-06-27,Standard Class,156377,United States,Grand Prairie,Texas,75051,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307692,3.25,1.14,False,False
2023-05-08,2028-10-30,First Class,111696,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2002,0.6492307692307693,3.25,1.14,False,False
2023-09-11,2029-03-06,First Class,153157,United States,Wichita,Kansas,67212,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot'S O' Nuts,32.881893,-111.768036,2003,0.7134670487106017,3.4899999999999998,1.0,False,False
2024-05-25,2029-11-15,Same Day,120168,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2000,0.6666666666666666,3.6,1.2,False,False
2024-05-25,2029-11-15,Same Day,120168,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2000,0.6533333333333333,3.75,1.3,False,False
2024-05-25,2029-11-15,Same Day,120168,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot'S O' Nuts,32.881893,-111.768036,2000,0.6666666666666666,3.6,1.2,False,False
2024-05-25,2029-11-15,Same Day,120168,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy'S,32.076176,-81.088371,2000,0.6492307692307692,3.25,1.14,False,False
2024-11-17,2030-05-14,Second Class,116505,United States,Hagerstown,Maryland,21740,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2024-11-30,2030-05-26,First Class,165456,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy'S,32.076176,-81.088371,2003,0.6533333333333333,3.75,1.3,False,False
2021-11-07,2027-05-02,First Class,123498,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2002,0.6492307692307693,3.25,1.14,False,False
2021-11-07,2027-05-02,First Class,123498,United States,Houston,Texas,77041,Other,Interior,Kazookles,9.75,3,0.75,9.0,The Other Factory,35.1175,-89.971107,2002,0.07692307692307693,3.25,3.0,False,False
2021-12-27,2027-06-26,Standard Class,153087,United States,Decatur,Alabama,35601,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6944444444444444,3.6,1.1,False,False
2021-12-27,2027-06-26,Standard Class,153087,United States,Decatur,Alabama,35601,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot'S O' Nuts,32.881893,-111.768036,2007,0.7134670487106017,3.4899999999999998,1.0,False,False
2022-09-20,2028-03-18,Standard Class,156013,United States,Long Beach,New York,11561,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2006,0.6492307692307692,3.25,1.14,False,False
2022-09-20,2028-03-18,Standard Class,156013,United States,Long Beach,New York,11561,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot'S O' Nuts,32.881893,-111.768036,2006,0.7134670487106017,3.4899999999999998,1.0,False,False
2023-10-02,2029-03-31,Standard Class,118689,United States,Lafayette,Indiana,47905,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6944444444444444,3.6,1.1,False,False
2023-10-02,2029-03-31,Standard Class,118689,United States,Lafayette,Indiana,47905,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6944444444444444,3.6,1.1,False,False
2023-10-02,2029-03-31,Standard Class,118689,United States,Lafayette,Indiana,47905,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2007,0.7134670487106017,3.49,1.0,False,False
2023-10-02,2029-03-31,Standard Class,118689,United States,Lafayette,Indiana,47905,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2007,0.6492307692307692,3.25,1.14,False,False
2023-10-02,2029-03-31,Standard Class,118689,United States,Lafayette,Indiana,47905,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot'S O' Nuts,32.881893,-111.768036,2007,0.7134670487106017,3.4899999999999998,1.0,False,False
2023-11-26,2029-05-24,Standard Class,129693,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2006,0.6492307692307692,3.25,1.14,False,False
2024-09-15,2030-03-12,Standard Class,124205,United States,Lakewood,New Jersey,08701,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333334,3.75,1.3,False,False
2024-09-15,2030-03-12,Standard Class,124205,United States,Lakewood,New Jersey,08701,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307693,3.25,1.1400000000000001,False,False
2024-09-15,2030-03-12,Standard Class,124205,United States,Lakewood,New Jersey,08701,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2024-09-15,2030-03-12,Standard Class,124205,United States,Lakewood,New Jersey,08701,Other,Atlantic,Kazookles,19.5,6,1.5,18.0,The Other Factory,35.1175,-89.971107,2004,0.07692307692307693,3.25,3.0,False,False
2021-10-14,2027-04-09,First Class,151330,United States,Everett,Massachusetts,02149,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,Lot'S O' Nuts,32.881893,-111.768036,2003,0.7134670487106017,3.49,1.0,False,False
2021-10-14,2027-04-09,First Class,151330,United States,Everett,Massachusetts,02149,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6666666666666667,3.6,1.2,False,False
2021-10-14,2027-04-09,First Class,151330,United States,Everett,Massachusetts,02149,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6944444444444444,3.6,1.0999999999999999,False,False
2021-12-20,2027-06-12,Same Day,140816,United States,Thornton,Colorado,80229,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy'S,32.076176,-81.088371,2000,0.6533333333333333,3.75,1.3,False,False
2023-06-09,2028-12-02,First Class,147368,United States,Tallahassee,Florida,32303,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2003,0.7134670487106017,3.49,1.0,False,False
2024-05-06,2029-10-29,First Class,167668,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2024-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333333,3.75,1.3,False,False
2024-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2024-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2024-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2024-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2024-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2024-07-14,2030-01-08,Standard Class,121048,United States,Westminster,California,92683,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2024-11-13,2030-05-11,Second Class,153633,United States,Jupiter,Florida,33458,Chocolate,Gulf,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2024-11-14,2030-05-09,Second Class,142489,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2002,0.6492307692307693,3.25,1.1400000000000001,False,False
2024-12-03,2030-05-26,Same Day,136875,United States,San Diego,California,92024,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2000,0.6533333333333333,3.75,1.3,False,False
2021-11-22,2027-05-21,Standard Class,112200,United States,Bolingbrook,Illinois,60440,Chocolate,Interior,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2006,0.6492307692307693,3.25,1.1400000000000001,False,False
2022-04-27,2027-10-23,Standard Class,151841,United States,Aurora,Colorado,80013,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6944444444444444,3.6,1.1,False,False
2022-04-27,2027-10-23,Standard Class,151841,United States,Aurora,Colorado,80013,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307692,3.25,1.14,False,False
2022-11-19,2028-05-13,Second Class,151680,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2002,0.7134670487106017,3.49,1.0,False,False
2023-08-22,2029-02-12,First Class,141880,United States,Fort Collins,Colorado,80525,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2001,0.6492307692307693,3.25,1.14,False,False
2023-12-05,2029-06-01,Second Class,140564,United States,Washington,District Of Columbia,20016,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2023-12-15,2029-06-10,Standard Class,100307,United States,Fayetteville,Arkansas,72701,Other,Gulf,Lickable Wallpaper,60.0,3,30.0,30.0,Secret Factory,41.446333,-90.565487,2004,0.5,20.0,10.0,False,False
2024-04-02,2029-09-25,First Class,121419,United States,Columbus,Georgia,31907,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6944444444444444,3.6,1.1,False,False
2024-04-02,2029-09-25,First Class,121419,United States,Columbus,Georgia,31907,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy'S,32.076176,-81.088371,2002,0.6533333333333334,3.75,1.3,False,False
2024-04-30,2029-10-26,Standard Class,144582,United States,Danville,Illinois,61832,Chocolate,Interior,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666667,3.6,1.2,False,False
2024-07-30,2030-01-23,First Class,155740,United States,Lakewood,Ohio,44107,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2003,0.6492307692307692,3.25,1.14,False,False
2021-11-03,2027-04-26,Same Day,153619,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2000,0.6492307692307692,3.25,1.14,False,False
2022-06-04,2027-11-29,Second Class,142020,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106016,3.49,1.0,False,False
2022-06-04,2027-11-29,Second Class,142020,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2022-09-19,2028-03-16,Second Class,115847,United States,Arlington,Virginia,22204,Other,Gulf,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487,2005,0.52,1.25,0.6,False,False
2023-07-19,2029-01-10,First Class,157217,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2023-07-19,2029-01-10,First Class,157217,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6944444444444444,3.6,1.1,False,False
2023-11-18,2029-05-14,Standard Class,166226,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2023-11-18,2029-05-14,Standard Class,166226,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-12-07,2030-06-06,Standard Class,142328,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy'S,32.076176,-81.088371,2007,0.6492307692307693,3.25,1.14,False,False
2024-12-26,2030-06-22,Standard Class,112487,United States,Columbus,Ohio,43229,Other,Atlantic,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487,2004,0.52,1.25,0.6,False,False
2021-05-19,2026-11-12,First Class,130155,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6944444444444444,3.6,1.1,False,False
